id,symbol,price_at_decision,drop_percent,recommendation,status,timestamp,company_name,pe_ratio,market_cap,sector,region,is_earnings_drop,earnings_date,ai_score,deep_research_verdict,deep_research_risk,deep_research_catalyst,deep_research_knife_catch,deep_research_score,git_version,entry_price_low,entry_price_high,stop_loss,take_profit_1,take_profit_2,pre_drop_price,upside_percent,downside_risk_percent,risk_reward_ratio,drop_type,conviction,entry_trigger,reassess_in_days,sell_price_low,sell_price_high,ceiling_exit,exit_trigger,deep_research_review_verdict,deep_research_action,deep_research_conviction,deep_research_entry_low,deep_research_entry_high,deep_research_stop_loss,deep_research_tp1,deep_research_tp2,deep_research_upside,deep_research_downside,deep_research_rr_ratio,deep_research_drop_type,deep_research_entry_trigger,deep_research_sell_price_low,deep_research_sell_price_high,deep_research_ceiling_exit,deep_research_exit_trigger,reassess_sell_action,reassess_thesis_status,reassess_sell_price_low,reassess_sell_price_high,reassess_ceiling_exit,reassess_updated_stop_loss,reassess_exit_trigger,reassess_timestamp,reassess_reasoning,data_depth,batch_winner,batch_id,gatekeeper_tier,reported_eps,consensus_eps,surprise_pct,earnings_fiscal_quarter,earnings_narrative_flag,decision_date,intent,return_1w,return_2w,return_4w,return_8w,max_roi_4w,max_roi_8w,max_drawdown_4w,recovered,days_to_recover,post_recover_5d,post_recover_10d,post_recover_20d,limit_filled,limit_cost_basis,return_filled_1w,return_filled_2w,return_filled_4w
307,ETN,397.88,-5.813843386042989,BUY_LIMIT,Owned,2026-05-05 14:27:02,"Eaton Corporation, PLC",38.06189314583632,154371612571.57156,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,380.87,385.16,351.8,429.62,440.0,429.62,6.17,10.42,0.6,EARNINGS_MISS,MODERATE,Price drops into the $380-$385 support zone (SMA50 and Lower Bollinger Band) and RSI approaches oversold territory (< 35).,5.0,419.28,429.62,440.0,"Price reclaims $419-$429 resistance zone on declining volume, or macroeconomic recessionary indicators (Sahm Rule, oil spikes) accelerate.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 38443, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 9, ""Alpha Vantage"": 6, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-02-17""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-03"", ""transcript_length"": 48985}, ""agents"": {""technical_length"": 4048, ""news_length"": 5174, ""market_sentiment_length"": 2646, ""economics_length"": 4932, ""competitive_length"": 5108, ""seeking_alpha_length"": 92759, ""bull_length"": 5679, ""bear_length"": 6486, ""risk_length"": 6421}, ""metadata"": {""analyzed_at"": ""2026-05-05T16:30:34.632052"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,ENTER_LIMIT,,,,,0.06557253750051054,0.06557253750051054,-0.02417811961992308,False,,,,,False,,,,
308,FISV,57.64,-8.231173380035028,AVOID,Not Owned,2026-05-05 14:31:17,"Fiserv, Inc.",9.098083783186539,30824577321.723293,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,55.85,58.15,50.85,59.4,60.91,63.36,2.1,12.6,0.2,EARNINGS_MISS,HIGH,N/A — Fundamentals are deteriorating and stock is a value trap.,7.0,59.4,60.91,68.33,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 36383, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 1, ""Finnhub"": 12, ""Alpha Vantage"": 2, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-02-23""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-10"", ""transcript_length"": 51794}, ""agents"": {""technical_length"": 4376, ""news_length"": 5578, ""market_sentiment_length"": 2903, ""economics_length"": 4667, ""competitive_length"": 5546, ""seeking_alpha_length"": 82680, ""bull_length"": 5486, ""bear_length"": 5447, ""risk_length"": 6056}, ""metadata"": {""analyzed_at"": ""2026-05-05T16:34:22.291466"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,AVOID,,,,,0.03296323586966244,0.03296323586966244,-0.052047200040797416,False,,,,,,,,,
309,FMS,20.54,-9.315673289183222,AVOID,Not Owned,2026-05-05 14:34:48,Fresenius Medical Care AG,10.689009159034137,13204375934.754398,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,20.0,20.5,19.0,21.5,,22.51,5.3,6.9,0.8,EARNINGS_MISS,HIGH,N/A — fundamental deterioration and structural volume decline make this a falling knife.,7.0,21.43,21.73,24.13,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 21, ""total_length_chars"": 16615, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 10, ""Finnhub"": 4, ""Alpha Vantage"": 2}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-03-31""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-24"", ""transcript_length"": 47106}, ""agents"": {""technical_length"": 4467, ""news_length"": 5154, ""market_sentiment_length"": 3079, ""economics_length"": 5017, ""competitive_length"": 5402, ""seeking_alpha_length"": 34772, ""bull_length"": 5865, ""bear_length"": 6485, ""risk_length"": 5224}, ""metadata"": {""analyzed_at"": ""2026-05-05T16:37:35.326226"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,AVOID,,,,,0.08179159266574942,0.08179159266574942,-0.025316433409753033,False,,,,,,,,,
310,HII,327.73,-9.808184495142688,WATCH,Not Owned,2026-05-05 14:38:16,"Huntington Ingalls Industries, Inc.",21.329645297754638,12905079935.01321,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,314.81,320.0,286.46,368.71,378.01,368.71,10.9,8.3,1.3,EARNINGS_MISS,MODERATE,Wait for a stabilization base at Pivot S2 ($314.81) or a confirmed daily close back above the 200-day SMA ($339.56).,5.0,339.56,368.71,400.28,"Price fails to reclaim the 200-day SMA ($339.56) on the first bounce attempt, or RSI crosses above 60.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 30446, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 14, ""Alpha Vantage"": 1, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-03-29""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-05"", ""transcript_length"": 57914}, ""agents"": {""technical_length"": 4353, ""news_length"": 5223, ""market_sentiment_length"": 2994, ""economics_length"": 4785, ""competitive_length"": 5168, ""seeking_alpha_length"": 68028, ""bull_length"": 5916, ""bear_length"": 5864, ""risk_length"": 6097}, ""metadata"": {""analyzed_at"": ""2026-05-05T16:43:38.319358"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,NEUTRAL,,,,,0.043725010095486315,0.043725010095486315,-0.05104811887834503,False,,,,,,,,,
311,MBFJF,17.752,-5.069518716577543,WATCH,Not Owned,2026-05-05 14:44:43,"Mitsubishi UFJ Financial Group, Inc.",16.539749903891444,198502864000.0,,America,0,,,,,,,,v0.8.2-114-gfab6a15,16.58,17.54,14.14,18.7,19.16,18.7,5.4,9.9,0.5,MACRO_SELLOFF,MODERATE,Price tests the 50-day SMA ($17.54) or Lower Bollinger Band ($16.58) and stabilizes with RSI dropping below 40.,5.0,17.87,18.7,19.16,"If entered at lower levels, scale out as price approaches the 20-day SMA ($17.87) and fully exit near pre-drop resistance ($18.70).",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 9, ""total_length_chars"": 12186, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 4}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-04-30""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2025-11-17"", ""transcript_length"": 26855}, ""agents"": {""technical_length"": 4166, ""news_length"": 5542, ""market_sentiment_length"": 2566, ""economics_length"": 5557, ""competitive_length"": 5045, ""seeking_alpha_length"": 42267, ""bull_length"": 4971, ""bear_length"": 5776, ""risk_length"": 6118}, ""metadata"": {""analyzed_at"": ""2026-05-05T16:48:44.768718"", ""stock_ticker"": ""UNKNOWN""}}",0,,STANDARD_DIP,,,,,,2026-05-05,NEUTRAL,,,,,0.07593512739239115,0.07593512739239115,-0.04574129483677229,True,1.0,,,,,,,,
312,PCOR,53.46,-13.91304347826087,BUY_LIMIT,Owned,2026-05-05 14:49:26,"Procore Technologies, Inc.",,8062166043.704348,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,48.5,49.5,42.04,64.15,65.97,64.15,16.1,14.0,1.1,EARNINGS_MISS,MODERATE,Price drops into the $48.50-$49.50 support zone (Lower Bollinger Band and S1 Pivot) and RSI approaches 30.,5.0,54.55,60.42,64.15,RSI crosses above 65 and price faces resistance at the SMA100 ($60.42) or gap-fill ($64.15).,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 23690, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 6, ""Finnhub"": 7, ""Alpha Vantage"": 10, ""Benzinga/Massive"": 2}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-02-09""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-12"", ""transcript_length"": 41300}, ""agents"": {""technical_length"": 4764, ""news_length"": 5135, ""market_sentiment_length"": 3050, ""economics_length"": 4677, ""competitive_length"": 5151, ""seeking_alpha_length"": 104283, ""bull_length"": 5826, ""bear_length"": 5139, ""risk_length"": 6479}, ""metadata"": {""analyzed_at"": ""2026-05-05T16:53:16.257250"", ""stock_ticker"": ""UNKNOWN""}}",0,,STANDARD_DIP,,,,,,2026-05-05,ENTER_LIMIT,,,,,0.04900863881508954,0.04900863881508954,-0.02946131085796479,False,,,,,False,,,,
313,POOL,190.91,-6.062097131329033,BUY_LIMIT,Owned,2026-05-05 14:53:51,Pool Corporation,17.566572811424574,6957333863.655022,,America,0,,,AVOID,Extreme,Structural,True,35.0,v0.8.2-114-gfab6a15,165.73,170.0,155.0,190.81,203.13,203.13,15.1,6.5,2.3,COMPANY_SPECIFIC,HIGH,"Price stabilizes at S2 support (165.73) following a potential guidance cut or new Investor Day transparency, with RSI showing bullish divergence.",14.0,185.0,196.5,219.39,Price reaches lower Bollinger Band (196.54) or gap-fill resistance at 203.23 amid fading relief rally momentum.,OVERRIDDEN,AVOID,HIGH,165.73,170.0,155.0,190.81,203.13,15.1,6.5,2.3,COMPANY_SPECIFIC,"Price stabilizes at S2 support (165.73) following a potential guidance cut or new Investor Day transparency, with RSI showing bullish divergence.",185.0,196.5,219.39,Price reaches lower Bollinger Band (196.54) or gap-fill resistance at 203.23 amid fading relief rally momentum.,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 26952, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 6, ""Alpha Vantage"": 15, ""Benzinga/Massive"": 4}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-02-25""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-04-23"", ""transcript_length"": 45179}, ""agents"": {""technical_length"": 4584, ""news_length"": 5469, ""market_sentiment_length"": 2634, ""economics_length"": 4342, ""competitive_length"": 4934, ""seeking_alpha_length"": 69540, ""bull_length"": 5784, ""bear_length"": 5980, ""risk_length"": 6153}, ""metadata"": {""analyzed_at"": ""2026-05-05T16:56:40.322838"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,ENTER_LIMIT,,,,,0.03876170739402731,0.03876170739402731,-0.033576030590330506,False,,,,,False,,,,
314,PSKY,10.498,-5.678346810422295,AVOID,Not Owned,2026-05-05 14:57:21,Paramount Skydance Corporation,,11671057702.775202,,America,1,2026-05-04,,,,,,,v0.8.2-114-gfab6a15,10.0,10.15,8.81,11.04,11.5,11.04,6.0,15.4,0.4,EARNINGS_MISS,HIGH,"Do not enter. Risk/reward is unfavorable due to the $80B debt overhang, weak guidance, and lack of true oversold technicals.",7.0,10.83,11.04,11.5,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 34209, ""providers"": {""Finnhub"": 10, ""Market News (Benzinga)"": 5, ""Yahoo Finance"": 1, ""Alpha Vantage"": 4, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-03-05""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-25"", ""transcript_length"": 32393}, ""agents"": {""technical_length"": 4632, ""news_length"": 5062, ""market_sentiment_length"": 2923, ""economics_length"": 4790, ""competitive_length"": 5262, ""seeking_alpha_length"": 75626, ""bull_length"": 6048, ""bear_length"": 5376, ""risk_length"": 5408}, ""metadata"": {""analyzed_at"": ""2026-05-05T17:00:10.995862"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,AVOID,,,,,0.058296785737973596,0.058296785737973596,-0.031244039217570397,True,1.0,,,,,,,,
315,PYPL,45.375,-9.9523715022822,AVOID,Not Owned,2026-05-05 15:01:32,"PayPal Holdings, Inc.",8.388331207365093,40822707765.3081,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,45.11,45.36,42.11,49.15,50.37,50.37,8.36,7.16,1.2,EARNINGS_MISS,LOW,N/A — fundamental breakdown invalidates buy setup.,7.0,47.5,48.99,54.68,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 35709, ""providers"": {""Yahoo Finance"": 8, ""Finnhub"": 7, ""Market News (Benzinga)"": 5, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-04-16""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-03"", ""transcript_length"": 53915}, ""agents"": {""technical_length"": 4296, ""news_length"": 5894, ""market_sentiment_length"": 2851, ""economics_length"": 4065, ""competitive_length"": 5613, ""seeking_alpha_length"": 53831, ""bull_length"": 5091, ""bear_length"": 4995, ""risk_length"": 6595}, ""metadata"": {""analyzed_at"": ""2026-05-05T17:04:05.219383"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,AVOID,,,,,0.04595039304622934,0.04595039304622934,-0.01906339787254649,False,,,,,,,,,
316,SHOP,117.23,-8.090944727557815,BUY_LIMIT,Owned,2026-05-05 15:05:44,Shopify Inc.,126.31305834374629,152880965119.3585,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,110.46,113.33,97.87,123.5,127.1,127.11,5.7,8.4,0.7,EARNINGS_MISS,MODERATE,Price dips into the $110.46 - $113.33 support zone (Lower Bollinger Band) to improve the risk/reward profile.,3.0,122.7,127.1,136.5,Price reaches the 50-day SMA ($122.70) or fills the pre-drop earnings gap at $127.10.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 31514, ""providers"": {""Yahoo Finance"": 4, ""Finnhub"": 11, ""Market News (Benzinga)"": 5, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-04-06""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-11"", ""transcript_length"": 57038}, ""agents"": {""technical_length"": 4518, ""news_length"": 5214, ""market_sentiment_length"": 2565, ""economics_length"": 4907, ""competitive_length"": 5529, ""seeking_alpha_length"": 77313, ""bull_length"": 6021, ""bear_length"": 5037, ""risk_length"": 5755}, ""metadata"": {""analyzed_at"": ""2026-05-05T17:08:29.836662"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,ENTER_LIMIT,,,,,0.014927948109985411,0.014927948109985411,-0.11055193514402113,False,,,,,True,111.895,,,
317,WLK,103.655,-9.763210585879694,AVOID,Not Owned,2026-05-05 15:10:21,Westlake Corporation,,13276495104.970314,,America,1,2026-05-05,,,,,,,v0.8.2-114-gfab6a15,101.12,104.65,87.49,108.2,112.01,115.97,3.39,6.72,0.5,EARNINGS_MISS,LOW,N/A — no position recommended.,5.0,108.2,112.01,115.97,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 23, ""total_length_chars"": 17914, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 12, ""Yahoo Finance"": 5, ""Benzinga/Massive"": 1}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-03-13""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-24"", ""transcript_length"": 58977}, ""agents"": {""technical_length"": 4257, ""news_length"": 4824, ""market_sentiment_length"": 3015, ""economics_length"": 4596, ""competitive_length"": 5043, ""seeking_alpha_length"": 93332, ""bull_length"": 6267, ""bear_length"": 5979, ""risk_length"": 5781}, ""metadata"": {""analyzed_at"": ""2026-05-05T17:12:25.378596"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,AVOID,,,,,0.03159519854494024,0.03159519854494024,-0.09874103353484819,False,,,,,,,,,
318,FN,676.405,-5.766926720534966,PENDING,Pending,2026-05-05 15:34:27,Fabrinet,58.155360674060695,24232965251.179996,,America,1,2026-05-04,,,,,,,v0.8.2-114-gfab6a15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,STANDARD_DIP,,,,,,2026-05-05,NEUTRAL,,,,,0.039554664948560816,0.039554664948560816,-0.10133723826470455,False,,,,,,,,,
319,AMTM,24.34,-5.512422360248453,BUY,Owned,2026-05-05 17:38:57,"Amentum Holdings, Inc.",60.45702930948833,5937381979.028726,,America,0,,,BUY_LIMIT,High,Temporary,True,25.0,v0.8.2-114-gfab6a15,23.5,24.34,21.9,26.64,27.51,25.76,13.0,10.0,1.3,TECHNICAL_BREAKDOWN,MODERATE,Price stabilizes above the 23.50 support zone with the hourly RSI beginning to cross back above 35.,7.0,26.64,27.51,29.6,Price touches the 50-day SMA or the Q2 earnings call reveals sustained free cash flow deficits.,ADJUSTED,BUY_LIMIT,MODERATE,23.5,24.34,21.9,26.64,27.51,13.0,10.0,1.3,TECHNICAL_BREAKDOWN,Price stabilizes above the 23.50 support zone with the hourly RSI beginning to cross back above 35.,26.64,27.51,29.6,Price touches the 50-day SMA or the Q2 earnings call reveals sustained free cash flow deficits.,,,,,,,,,,"{""news"": {""total_count"": 21, ""total_length_chars"": 25728, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 10, ""Finnhub"": 1, ""Benzinga/Massive"": 5}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-02-13""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-10"", ""transcript_length"": 54003}, ""agents"": {""technical_length"": 4791, ""news_length"": 5360, ""market_sentiment_length"": 2934, ""economics_length"": 4931, ""competitive_length"": 5301, ""seeking_alpha_length"": 52945, ""bull_length"": 5368, ""bear_length"": 6183, ""risk_length"": 5329}, ""metadata"": {""analyzed_at"": ""2026-05-05T19:43:57.638121"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,ENTER_NOW,,,,,0.06778963726861809,0.06778963726861809,-0.02423993426458504,True,0.0,,,,,,,,
320,AVAV,167.58,-7.034283812271153,AVOID,Not Owned,2026-05-05 17:45:37,"AeroVironment, Inc.",,8367937869.052591,,America,0,,,,,,,,v0.8.2-114-gfab6a15,160.0,167.51,135.37,180.18,204.07,180.18,7.56,10.63,0.7,COMPANY_SPECIFIC,LOW,N/A — Fundamental thesis is broken due to SCAR contract loss and structural margin compression.,7.0,180.18,204.07,270.1,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 37998, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 15, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-04-03""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-10"", ""transcript_length"": 73300}, ""agents"": {""technical_length"": 4378, ""news_length"": 5766, ""market_sentiment_length"": 3145, ""economics_length"": 4080, ""competitive_length"": 5869, ""seeking_alpha_length"": 78420, ""bull_length"": 6285, ""bear_length"": 5509, ""risk_length"": 5721}, ""metadata"": {""analyzed_at"": ""2026-05-05T19:47:52.272582"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,AVOID,,,,,0.08903210406969797,0.08903210406969797,-0.017722874982983947,True,0.0,,,,,,,,
321,FDS,212.12,-5.489217608269468,AVOID,Not Owned,2026-05-05 17:49:27,FactSet Research Systems Inc.,13.644579669499104,7727771264.22242,,America,0,,,,,,,,v0.8.2-114-gfab6a15,,,,,,,,,,UNKNOWN,LOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 39583, ""providers"": {""Yahoo Finance"": 6, ""Finnhub"": 9, ""Market News (Benzinga)"": 5, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-05-05"", ""oldest"": ""2026-02-09""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-03-31"", ""transcript_length"": 53192}, ""agents"": {""technical_length"": 4722, ""news_length"": 5563, ""market_sentiment_length"": 2927, ""economics_length"": 4908, ""competitive_length"": 5465, ""seeking_alpha_length"": 57909, ""bull_length"": 5586, ""bear_length"": 6354, ""risk_length"": 6424}, ""metadata"": {""analyzed_at"": ""2026-05-05T20:08:47.349862"", ""stock_ticker"": ""UNKNOWN""}}",0,,DEEP_DIP,,,,,,2026-05-05,AVOID,,,,,0.07250612860644916,0.07250612860644916,-0.0409674114850969,True,0.0,,,,,,,,
322,FN,676.47,-5.757871273335182,PENDING,Pending,2026-05-05 18:38:06,Fabrinet,58.160949187516124,24235293948.840904,,America,1,2026-05-04,,,,,,,v0.8.2-114-gfab6a15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,STANDARD_DIP,,,,,,2026-05-05,NEUTRAL,,,,,0.039454777217808955,0.039454777217808955,-0.101423588109506,False,,,,,,,,,
323,ALC,67.25,-9.670920080591005,BUY,Owned,2026-05-06 15:05:50,Alcon Inc.,32.13996765223371,33604826525.88887,,America,1,2026-05-06,,BUY,Medium,Noise,False,60.0,v0.8.2-118-g731b235,66.5,67.5,64.25,71.5,74.4,74.45,10.6,4.4,2.4,EARNINGS_MISS,HIGH,"Enter between $66.50-$67.50, scaling in to capture mean reversion given RSI < 28 and unjustified GAAP margin panic.",14.0,71.5,74.4,76.5,RSI > 55 and price testing SMA10 or gap resistance at $74.45,ADJUSTED,BUY,HIGH,66.5,67.5,64.25,71.5,74.4,10.6,4.4,2.4,EARNINGS_MISS,"Enter between $66.50-$67.50, scaling in to capture mean reversion given RSI < 28 and unjustified GAAP margin panic.",71.5,74.4,76.5,RSI > 55 and price testing SMA10 or gap resistance at $74.45,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 31377, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 9, ""Yahoo Finance"": 6, ""Finnhub"": 4, ""Benzinga/Massive"": 6}, ""time_range"": {""newest"": ""2026-05-06"", ""oldest"": ""2026-02-18""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": ""2026-02-25"", ""transcript_length"": 60936}, ""agents"": {""technical_length"": 5111, ""news_length"": 5078, ""market_sentiment_length"": 2353, ""economics_length"": 5181, ""competitive_length"": 5080, ""seeking_alpha_length"": 115979, ""bull_length"": 5670, ""bear_length"": 5778, ""risk_length"": 5097}, ""metadata"": {""analyzed_at"": ""2026-05-06T17:08:51.825186"", ""stock_ticker"": ""UNKNOWN""}}",0,7.0,DEEP_DIP,,,,,,2026-05-06,ENTER_NOW,,,,,0.006096708730250929,0.006096708730250929,-0.07211893641815753,False,,,,,,,,,
324,ANET,147.06,-13.605921748325695,BUY,Owned,2026-05-06 15:09:12,"Arista Networks, Inc.",53.40838932268023,187784304578.79803,,America,1,2026-05-05,,BUY_LIMIT,Medium,Temporary,True,35.0,v0.8.2-118-g731b235,143.73,146.25,134.5,157.43,164.5,169.23,12.5,8.0,1.56,EARNINGS_MISS,MODERATE,Price stabilizes in the $143.73 - $146.25 zone (near SMA50 and BB lower band) with short-term RSI curling upwards from oversold territory.,14.0,157.43,164.5,179.8,Price reaches the $164.50 resistance (SMA20) or bullish momentum stalls as indicated by MACD histogram flattening.,ADJUSTED,BUY_LIMIT,MODERATE,143.73,146.25,134.5,157.43,164.5,12.5,8.0,1.56,EARNINGS_MISS,Price stabilizes in the $143.73 - $146.25 zone (near SMA50 and BB lower band) with short-term RSI curling upwards from oversold territory.,157.43,164.5,179.8,Price reaches the $164.50 resistance (SMA20) or bullish momentum stalls as indicated by MACD histogram flattening.,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 37202, ""providers"": {""Benzinga/Massive"": 10, ""Market News (Benzinga)"": 5, ""Finnhub"": 14, ""Yahoo Finance"": 1}, ""time_range"": {""newest"": ""2026-05-06"", ""oldest"": ""2026-03-10""}}, ""fundamentals"": {""transcript_available"": true, ""transcript_date"": null, ""transcript_length"": 57123}, ""agents"": {""technical_length"": 4413, ""news_length"": 5334, ""market_sentiment_length"": 2920, ""economics_length"": 4694, ""competitive_length"": 4824, ""seeking_alpha_length"": 12354, ""bull_length"": 5502, ""bear_length"": 5254, ""risk_length"": 5276}, ""metadata"": {""analyzed_at"": ""2026-05-06T17:11:51.173848"", ""stock_ticker"": ""UNKNOWN""}}",1,7.0,DEEP_DIP,,,,,,2026-05-06,ENTER_NOW,,,,,0.05283558976645373,0.05283558976645373,-0.05752749827610756,False,,,,,,,,,
